instrument_id,instrument_key,symbol,series,exchange,company_name,sector,isin_code,is_active
3013,NSE_EQ|INE0HPK01020,DUGLOBAL,ST,NSE,DUDIGITAL GLOBAL LIMITED,Others,INE0HPK01020,True
6426,NSE_EQ|INE0OUW01013,DURLAX,ST,NSE,DURLAX TOP SURFACE LTD,Others,INE0OUW01013,True
2308,NSE_EQ|INE477B01010,DVL,EQ,NSE,DHUNSERI VENTURES LIMITED,Others,INE477B01010,True
1972,NSE_EQ|INE366A01041,DWARKESH,EQ,NSE,DWARIKESH SUGAR IND LTD,Others,INE366A01041,True
2084,NSE_EQ|INE600Y01019,DYCL,EQ,NSE,DYNAMIC CABLES LIMITED,Others,INE600Y01019,True
2136,NSE_EQ|INE221B01012,DYNAMATECH,EQ,NSE,DYNAMATIC TECHNOLOGIES,Others,INE221B01012,True
5401,NSE_EQ|INE0DZ701010,DYNAMIC,SM,NSE,DYNAMIC SRVCS & SEC LTD,Others,INE0DZ701010,True
1694,NSE_EQ|INE256H01015,DYNPRO,EQ,NSE,DYNEMIC PRODUCTS LIMITED,Others,INE256H01015,True
2248,NSE_EQ|INE07O001026,EASEMYTRIP,EQ,NSE,EASY TRIP PLANNERS LTD,Others,INE07O001026,True
6134,NSE_EQ|INE962C01035,EASTSILK,BE,NSE,EASTERN SILK INDUSTRIES L,Others,INE962C01035,True
1035,NSE_EQ|INF754K01TE4,EBANKNIFTY,EQ,NSE,EDELAMC - EBANKNIFTY,Others,INF754K01TE4,True
1086,NSE_EQ|INE18JU01028,EBGNG,EQ,NSE,GNG ELECTRONICS LIMITED,Others,INE18JU01028,True
1038,NSE_EQ|INF754K01TX4,ECAPINSURE,EQ,NSE,EDELAMC - ECAPINSURE,Others,INF754K01TX4,True
2482,NSE_EQ|INE738I01010,ECLERX,EQ,NSE,ECLERX SERVICES LTD,Others,INE738I01010,True
3497,NSE_EQ|INE0VBS01016,ECOLINE,SM,NSE,ECOLINE EXIM LIMITED,Others,INE0VBS01016,True
3175,NSE_EQ|INE06HJ01020,ECOSMOBLTY,BE,NSE,ECOS (INDIA) MOB & HOSP L,Others,INE06HJ01020,True
2363,NSE_EQ|INE532F01054,EDELWEISS,EQ,NSE,EDELWEISS FIN SERV LTD,Others,INE532F01054,True
7624,NSE_EQ|INE216H01027,EDUCOMP,BZ,NSE,EDUCOMP SOLUTIONS LTD,Others,INE216H01027,True
2654,NSE_EQ|INE11HF01010,EEPL,SM,NSE,EPPELTONE ENGINEERS LTD,Others,INE11HF01010,True
4873,NSE_EQ|INE0KFF01017,EFACTOR,SM,NSE,E FACTOR EXPERIENCES LTD,Others,INE0KFF01017,True
1452,NSE_EQ|INE886D01026,EFCIL,EQ,NSE,EFC (I) LIMITED,Others,INE886D01026,True
6771,NSE_EQ|INE0U9101019,EFFWA,ST,NSE,EFFWA INFRA & RESEARCH L,Others,INE0U9101019,True
3438,NSE_EQ|INE0Q1W01012,EFORCE,SM,NSE,ELECTRO FORCE (INDIA) LTD,Others,INE0Q1W01012,True
1029,NSE_EQ|INF754K01SE6,EGOLD,EQ,NSE,EDELAMC - EGOLD,Others,INF754K01SE6,True
153,NSE_EQ|INE066A01021,EICHERMOT,EQ,NSE,EICHER MOTORS LTD,Automobile,INE066A01021,True
151,NSE_EQ|INE126A01031,EIDPARRY,EQ,NSE,EID PARRY INDIA LTD,Sugar,INE126A01031,True
519,NSE_EQ|INE0LLY01014,EIEL,EQ,NSE,ENVIRO INFRA ENGINEERS L,Others,INE0LLY01014,True
1665,NSE_EQ|INE546V01010,EIFFL,EQ,NSE,EURO (I) FRESH FOODS LTD,Others,INE546V01010,True
904,NSE_EQ|INE276C01014,EIHAHOTELS,EQ,NSE,EIH ASSOCIATED HOTELS LTD,Others,INE276C01014,True
152,NSE_EQ|INE230A01023,EIHOTEL,EQ,NSE,EIH LIMITED,Hotel,INE230A01023,True
1517,NSE_EQ|INE158B01016,EIMCOELECO,EQ,NSE,EIMCO ELECON (INDIA) LTD,Others,INE158B01016,True
1418,NSE_EQ|INE184H01027,EKC,EQ,NSE,EVEREST KANTO CYLINDERLTD,Others,INE184H01027,True
2152,NSE_EQ|INE280B01018,ELANTAS,EQ,NSE,ELANTAS BECK INDIA LTD.,Others,INE280B01018,True
1865,NSE_EQ|INE927X01018,ELCIDIN,EQ,NSE,ELCID INVESTMENTS LTD.,Others,INE927X01018,True
1547,NSE_EQ|INE668G01021,ELDEHSG,EQ,NSE,ELDECO HSG & IND LTD.,Others,INE668G01021,True
154,NSE_EQ|INE205B01031,ELECON,EQ,NSE,ELECON ENG. CO. LTD,Engineering,INE205B01031,True
6274,NSE_EQ|INE086A13016,ELECTCAST,W1,NSE,ELECTCAST WARRANTS,Others,INE086A13016,True
2044,NSE_EQ|INE086A01029,ELECTCAST,EQ,NSE,ELECTROSTEEL CASTINGS LTD,Others,INE086A01029,True
1021,NSE_EQ|INE822G01016,ELECTHERM,EQ,NSE,ELECTROTHERM (I) LTD.,Others,INE822G01016,True
155,NSE_EQ|INE285A01027,ELGIEQUIP,EQ,NSE,ELGI EQUIPMENTS LTD,Compressors,INE285A01027,True
1853,NSE_EQ|INE819L01012,ELGIRUBCO,EQ,NSE,ELGI RUBBER CO. LTD,Others,INE819L01012,True
8705,NSE_EQ|INE0R9101015,ELGNZ,SM,NSE,ELEGANZ INTERIORS LIMITED,Others,INE0R9101015,True
2330,NSE_EQ|INE050401020,ELIN,EQ,NSE,ELIN ELECTRONICS LIMITED,Others,INE050401020,True
1077,NSE_EQ|INF754K01VW2,ELIQUID,EQ,NSE,EDELAMC - ELIQUID,Others,INF754K01VW2,True
614,NSE_EQ|INE669R01026,ELITECON,EQ,NSE,ELITECON INTERNATIONAL L,Others,INE669R01026,True
1261,NSE_EQ|INE236E01022,ELLEN,EQ,NSE,ELLENBARRIE INDUS GASES L,Others,INE236E01022,True
915,NSE_EQ|INE579B01039,ELPROINTL,EQ,NSE,ELPRO INTERNATIONAL LTD,Others,INE579B01039,True
156,NSE_EQ|INE548C01032,EMAMILTD,EQ,NSE,EMAMI LIMITED,Household Products,INE548C01032,True
1380,NSE_EQ|INE830C01026,EMAMIPAP,EQ,NSE,EMAMI PAPER MILLS LIMITED,Others,INE830C01026,True
7781,NSE_EQ|INE778K01012,EMAMIREAL,BE,NSE,EMAMI REALTY LIMITED,Others,INE778K01012,True
2686,NSE_EQ|INE0ZOL01023,EMAPARTNER,SM,NSE,EMA PARTNERS INDIA LTD,Others,INE0ZOL01023,True
8720,NSE_EQ|INE041025011,EMBASSY,RR,NSE,EMBASSY OFFICE PARKS REIT,Others,INE041025011,True
1970,NSE_EQ|INE069I01010,EMBDL,EQ,NSE,EMBASSY DEVELOPMENTS LTD,Others,INE069I01010,True
157,NSE_EQ|INE168P01015,EMCURE,EQ,NSE,EMCURE PHARMACEUTICALS L,Pharmaceuticals,INE168P01015,True
796,NSE_EQ|INE02YR01019,EMIL,EQ,NSE,ELECTRONICS MART IND LTD,Others,INE02YR01019,True
2128,NSE_EQ|INE296H01011,EMKAY,EQ,NSE,EMKAY GLOBAL FIN SERV LTD,Others,INE296H01011,True
5369,NSE_EQ|INE332S01011,EMKAYTOOLS,SM,NSE,EMKAY TAP & CUT. TOOL LTD,Others,INE332S01011,True
576,NSE_EQ|INE753K01015,EMMBI,EQ,NSE,EMMBI INDUSTRIES LIMITED,Others,INE753K01015,True
6060,NSE_EQ|INE0S1L01013,EMMIL,SM,NSE,ENERGY MISSION MACH IND L,Others,INE0S1L01013,True
618,NSE_EQ|INE1C6T01020,EMMVEE,EQ,NSE,EMMVEE PHOTOVOLTAIC PWR L,Others,INE1C6T01020,True
7368,NSE_EQ|INE507F01023,EMPOWER,BE,NSE,EMPOWER INDIA LTD.,Others,INE507F01023,True
969,NSE_EQ|INE0OV601013,EMSLIMITED,EQ,NSE,EMS LIMITED,Others,INE0OV601013,True
1465,NSE_EQ|INE01QM01018,EMUDHRA,EQ,NSE,EMUDHRA LIMITED,Others,INE01QM01018,True
1036,NSE_EQ|INF754K01TF1,EMULTIMQ,EQ,NSE,EDELAMC - EMULTIMQ,Others,INF754K01TF1,True
3950,NSE_EQ|INE433T01015,ENCOMPAS,SM,NSE,ENCOMPASS DESIGN INDIA L,Others,INE433T01015,True
158,NSE_EQ|INE913H01037,ENDURANCE,EQ,NSE,ENDURANCE TECHNO. LTD.,Auto Ancillary,INE913H01037,True
1188,NSE_EQ|INF769K01PR2,ENERGY,EQ,NSE,MIRAEAMC - ENERGY,Others,INF769K01PR2,True
1054,NSE_EQ|INE306C01019,ENERGYDEV,EQ,NSE,ENERGY DEVE. CO.LTD,Others,INE306C01019,True
2698,NSE_EQ|INE0S3X01014,ENFUSE,SM,NSE,ENFUSE SOLUTIONS LIMITED,Others,INE0S3X01014,True
159,NSE_EQ|INE510A01028,ENGINERSIN,EQ,NSE,ENGINEERS INDIA LTD,Engineering,INE510A01028,True
1081,NSE_EQ|INF754K01VX0,ENIFTY,EQ,NSE,EDELAMC - ENIFTY,Others,INF754K01VX0,True
940,NSE_EQ|INE265F01028,ENIL,EQ,NSE,ENTERTAIN NET. IND. LTD.,Others,INE265F01028,True
559,NSE_EQ|INE1NPP01017,ENRIN,EQ,NSE,SIEMENS ENERGY INDIA LTD,Others,INE1NPP01017,True
8275,NSE_EQ|INE0R9I01021,ENSER,ST,NSE,ENSER COMMUNICATIONS LTD,Others,INE0R9I01021,True
1045,NSE_EQ|INE010601016,ENTERO,EQ,NSE,ENTERO HEALTHCARE SOLU L,Others,INE010601016,True
7188,NSE_EQ|INE0SUH01015,ENVIRO,SM,NSE,ENVIROTECH SYSTEMS LTD,Others,INE0SUH01015,True
668,NSE_EQ|INE0G5901015,EPACK,EQ,NSE,EPACK DURABLE LIMITED,Others,INE0G5901015,True
667,NSE_EQ|INE0MLS01022,EPACKPEB,EQ,NSE,EPACK PREFAB TECHN LTD,Others,INE0MLS01022,True
1592,NSE_EQ|INE071N01016,EPIGRAL,EQ,NSE,EPIGRAL LIMITED,Others,INE071N01016,True
1916,NSE_EQ|INE255A01020,EPL,EQ,NSE,EPL LIMITED,Others,INE255A01020,True
5109,NSE_EQ|INE1KEC01023,EPWINDIA,ST,NSE,EPW INDIA LIMITED,Others,INE1KEC01023,True
8330,NSE_EQ|INE217G01035,EQUIPPP,BE,NSE,EQUIPPP SOC IMP TECH LTD,Others,INE217G01035,True
2195,NSE_EQ|INE063P01018,EQUITASBNK,EQ,NSE,EQUITAS SMALL FIN BNK LTD,Others,INE063P01018,True
160,NSE_EQ|INE406M01024,ERIS,EQ,NSE,ERIS LIFESCIENCES LIMITED,Pharmaceuticals,INE406M01024,True
2373,NSE_EQ|INE284A01012,ESABINDIA,EQ,NSE,ESAB INDIA LTD,Others,INE284A01012,True
1120,NSE_EQ|INE818W01011,ESAFSFB,EQ,NSE,ESAF SMALL FINANCE BANK L,Others,INE818W01011,True
8726,NSE_EQ|INE0RQZ01017,ESCONET,ST,NSE,ESCONET TECHNOLOGIES LTD,Others,INE0RQZ01017,True
161,NSE_EQ|INE042A01014,ESCORTS,EQ,NSE,ESCORTS KUBOTA LIMITED,Automobile,INE042A01014,True
1079,NSE_EQ|INF754K01VY8,ESENSEX,EQ,NSE,EDELAMC - ESENSEX,Others,INF754K01VY8,True
6976,NSE_EQ|INE0ITO01014,ESFL,ST,NSE,ESSEN SPECIALITY FILMS L,Others,INE0ITO01014,True
1257,NSE_EQ|INF769K01GS9,ESG,EQ,NSE,MIRAEAMC - MAESGETF,Others,INF769K01GS9,True
1031,NSE_EQ|INF754K01SF3,ESILVER,EQ,NSE,EDELAMC - ESILVER,Others,INF754K01SF3,True
7195,NSE_EQ|INE0SBP01018,ESPRIT,SM,NSE,ESPRIT STONES LIMITED,Others,INE0SBP01018,True
1940,NSE_EQ|INE122M01019,ESSARSHPNG,EQ,NSE,ESSAR SHIPPING LTD,Others,INE122M01019,True
4079,NSE_EQ|INE418N01035,ESSENTIA,BE,NSE,INTEGRA ESSENTIA LIMITED,Others,INE418N01035,True
1570,NSE_EQ|INE778B01029,ESTER,EQ,NSE,ESTER INDUSTRIES LTD,Others,INE778B01029,True
162,NSE_EQ|INE758T01015,ETERNAL,EQ,NSE,ETERNAL LIMITED,e-Commerce,INE758T01015,True
1864,NSE_EQ|INE04TZ01018,ETHOSLTD,EQ,NSE,ETHOS LIMITED,Others,INE04TZ01018,True
4381,NSE_EQ|INE0PXC01024,ETL,SM,NSE,EMKAY TOOLS LIMITED,Others,INE0PXC01024,True
2793,NSE_EQ|INE0RHD01013,ETML,SM,NSE,EMERALD TYRE MANUF LTD,Others,INE0RHD01013,True
1648,NSE_EQ|INE0KCE01017,EUREKAFORB,EQ,NSE,EUREKA FORBES LIMITED,Others,INE0KCE01017,True
2460,NSE_EQ|INE505V01016,EUROBOND,EQ,NSE,EURO PANEL PRODUCTS LTD,Others,INE505V01016,True
2284,NSE_EQ|INE198501012,EUROPRATIK,EQ,NSE,EURO PRATIK SALES LIMITED,Others,INE198501012,True
4879,NSE_EQ|INE022C01012,EUROTEXIND,BE,NSE,EUROTEX IND & EXPORTS LTD,Others,INE022C01012,True
1333,NSE_EQ|INE128A01029,EVEREADY,EQ,NSE,EVEREADY INDS. IND.  LTD.,Others,INE128A01029,True
2393,NSE_EQ|INE295A01018,EVERESTIND,EQ,NSE,EVEREST INDUSTRIES LTD,Others,INE295A01018,True
551,NSE_EQ|INF109K1A153,EVIETF,EQ,NSE,ICICIPRAMC - EVIETF,Others,INF109K1A153,True
1231,NSE_EQ|INF769K01LQ3,EVINDIA,EQ,NSE,MIRAEAMC - EVINDIA,Others,INF769K01LQ3,True
1064,NSE_EQ|INE369A01029,EXCELINDUS,EQ,NSE,EXCEL INDUSTRIES LTD,Others,INE369A01029,True
7293,NSE_EQ|INE0Y4801011,EXCELLENT,ST,NSE,EXCELLENT WIRES N PACK L,Others,INE0Y4801011,True
2160,NSE_EQ|INE606N01019,EXCELSOFT,EQ,NSE,EXCELSOFT TECHNOLOGIES L,Others,INE606N01019,True
2354,NSE_EQ|INE777F01014,EXICOM,EQ,NSE,EXICOM TELE SYSTEMS LTD,Others,INE777F01014,True
163,NSE_EQ|INE302A01020,EXIDEIND,EQ,NSE,EXIDE INDUSTRIES LTD,Batteries,INE302A01020,True
5032,NSE_EQ|INE19I001020,EXIMROUTES,SM,NSE,EXIM ROUTES LIMITED,Others,INE19I001020,True
951,NSE_EQ|INE201K01015,EXPLEOSOL,EQ,NSE,EXPLEO SOLUTIONS LIMITED,Others,INE201K01015,True
626,NSE_EQ|INE0GFE01026,EXXARO,EQ,NSE,EXXARO TILES LIMITED,Others,INE0GFE01026,True
1106,NSE_EQ|INE0HF201011,FABTECH,EQ,NSE,FABTECH TECHNOLOGIES LTD,Others,INE0HF201011,True
166,NSE_EQ|INE188A01015,FACT,EQ,NSE,FACT LTD,Fertilizers,INE188A01015,True
1250,NSE_EQ|INE0DNW01011,FAIRCHEMOR,EQ,NSE,FAIRCHEM ORGANICS LIMITED,Others,INE0DNW01011,True
3470,NSE_EQ|INE0PQK01013,FALCONTECH,SM,NSE,FALCON TECHNOPROJ IND LTD,Others,INE0PQK01013,True
1049,NSE_EQ|INE045J01034,FCL,EQ,NSE,FINEOTEX CHEMICAL LIMITED,Others,INE045J01034,True
8825,NSE_EQ|INE220J01025,FCONSUMER,BZ,NSE,FUTURE CONSUMER LIMITED,Others,INE220J01025,True
5101,NSE_EQ|INE512B01022,FCSSOFT,BE,NSE,FCS SOFTWARE SOLN. LTD.,Others,INE512B01022,True
1923,NSE_EQ|INE258B01022,FDC,EQ,NSE,FDC LIMITED,Others,INE258B01022,True
1369,NSE_EQ|INE417D01020,FEDDERSHOL,EQ,NSE,FEDDERS HOLDING LTD.,Others,INE417D01020,True
165,NSE_EQ|INE171A01029,FEDERALBNK,EQ,NSE,FEDERAL BANK LTD,Bank,INE171A01029,True
2494,NSE_EQ|INE007N01010,FEDFINA,EQ,NSE,FEDBANK FINANCIAL SER L,Others,INE007N01010,True
4586,NSE_EQ|INE623B01027,FEL,BZ,NSE,FUTURE ENTERPRISES LTD,Others,INE623B01027,True
8467,NSE_EQ|IN9623B01058,FELDVR,BZ,NSE,FUTURE ENTERPRISES LTD,Others,IN9623B01058,True
7619,NSE_EQ|INE901X01013,FELIX,SM,NSE,FELIX INDUSTRIES LTD.,Others,INE901X01013,True
2486,NSE_EQ|INE225B01021,FERMENTA,EQ,NSE,FERMENTA BIOTECH LTD.,Others,INE225B01021,True
2046,NSE_EQ|INE296C01020,FIBERWEB,EQ,NSE,FIBERWEB INDIA LIMITED,Others,INE296C01020,True
3571,NSE_EQ|INE0LQQ01019,FIDEL,SM,NSE,FIDEL SOFTECH LIMITED,Others,INE0LQQ01019,True
552,NSE_EQ|INE737H01014,FIEMIND,EQ,NSE,FIEM INDUSTRIES LIMITED,Others,INE737H01014,True
2492,NSE_EQ|INE816B01035,FILATEX,EQ,NSE,FILATEX INDIA LTD,Others,INE816B01035,True
5936,NSE_EQ|INE185E01021,FILATFASH,BE,NSE,FILATEX FASHIONS LIMITED,Others,INE185E01021,True
6241,NSE_EQ|INE0EDU01014,FINBUD,SM,NSE,FINBUD FINANCIAL SERV LTD,Others,INE0EDU01014,True
167,NSE_EQ|INE235A01022,FINCABLES,EQ,NSE,FINOLEX CABLES LTD,Cable,INE235A01022,True
1696,NSE_EQ|INE686Y01026,FINEORG,EQ,NSE,FINE ORGANIC IND. LTD.,Others,INE686Y01026,True
1756,NSE_EQ|INF109KC17L8,FINIETF,EQ,NSE,ICICIPRAMC-ICICIFIN,Others,INF109KC17L8,True
1873,NSE_EQ|INE734I01027,FINKURVE,EQ,NSE,FINKURVE FINANCIAL SERV L,Others,INE734I01027,True
2300,NSE_EQ|INE02NC01014,FINOPB,EQ,NSE,FINO PAYMENTS BANK LTD,Others,INE02NC01014,True
168,NSE_EQ|INE183A01024,FINPIPE,EQ,NSE,FINOLEX INDUSTRIES LTD,Plastic Products,INE183A01024,True
92,NSE_EQ|INE02RE01045,FIRSTCRY,EQ,NSE,BRAINBEES SOLUTIONS LTD,DVR,INE02RE01045,True
1700,NSE_EQ|INE771F01041,FISCHER,EQ,NSE,FISCHER MEDICAL VENTURE L,Others,INE771F01041,True
170,NSE_EQ|INE128S01021,FIVESTAR,EQ,NSE,FIVE-STAR BUS FIN LTD,NBFC,INE128S01021,True
2497,NSE_EQ|INE00Y201027,FLAIR,EQ,NSE,FLAIR WRITING INDUST LTD,Others,INE00Y201027,True
1866,NSE_EQ|INF740KA1WU9,FLEXIADD,EQ,NSE,DSPAMC - FLEXIADD,Others,INF740KA1WU9,True
2496,NSE_EQ|INE060J01017,FLEXITUFF,EQ,NSE,FLEXITUFF VENTURES INT L,Others,INE060J01017,True
3063,NSE_EQ|INE452O01016,FLFL,BZ,NSE,FUT LIFESTYLE FASH LTD,Others,INE452O01016,True
195,NSE_EQ|INE09N301011,FLUOROCHEM,EQ,NSE,GUJARAT FLUOROCHEM LTD,Chemicals,INE09N301011,True
3697,NSE_EQ|INE0VCK01011,FLYSBS,SM,NSE,FLYSBS AVIATION LIMITED,Others,INE0VCK01011,True
1669,NSE_EQ|INF740KA1ZA4,FMCGADD,EQ,NSE,DSPAMC - FMCGADD,Others,INF740KA1ZA4,True
2311,NSE_EQ|INF109KC19V3,FMCGIETF,EQ,NSE,ICICIPRAMC - ICICIFMCG,Others,INF109KC19V3,True
1509,NSE_EQ|INE529A01010,FMGOETZE,EQ,NSE,FEDERAL-MOGUL GOETZE (IND,Others,INE529A01010,True
6179,NSE_EQ|INE360L01017,FMNL,BE,NSE,FUTURE MKT NETWORKS LTD,Others,INE360L01017,True
4192,NSE_EQ|INE0I7D01019,FOCE,SM,NSE,FOCE INDIA LIMITED,Others,INE0I7D01019,True
1858,NSE_EQ|INE593W01028,FOCUS,EQ,NSE,FOCUS LIGHTG & FIXTRS LTD,Others,INE593W01028,True
8895,NSE_EQ|INE0Q4701019,FONEBOX,SM,NSE,FONEBOX RETAIL LIMITED,Others,INE0Q4701019,True
1539,NSE_EQ|INE976E01023,FOODSIN,EQ,NSE,FOODS & INNS LIMITED,Others,INE976E01023,True
7726,NSE_EQ|INE0U2501017,FORCAS,SM,NSE,FORCAS STUDIO LIMITED,Others,INE0U2501017,True
171,NSE_EQ|INE451A01017,FORCEMOT,EQ,NSE,FORCE MOTORS LIMITED,Automobile,INE451A01017,True
8880,NSE_EQ|INE0YKW01013,FORGEAUTO,SM,NSE,FORGE AUTO INTERNATION L,Others,INE0YKW01013,True
172,NSE_EQ|INE061F01013,FORTIS,EQ,NSE,FORTIS HEALTHCARE LTD,Healthcare Services,INE061F01013,True
707,NSE_EQ|INE519A01011,FOSECOIND,EQ,NSE,FOSECO INDIA LTD,Others,INE519A01011,True
1660,NSE_EQ|INE212S01015,FRACTAL,EQ,NSE,FRACTAL ANALYTICS LIMITED,Others,INE212S01015,True
4973,NSE_EQ|INE0SFW01015,FRESHARA,SM,NSE,FRESHARA AGRO EXPORTS LTD,Others,INE0SFW01015,True
6712,NSE_EQ|INE385O01018,FROG,ST,NSE,FROG INNOVATIONS LIMITED,Others,INE385O01018,True
1718,NSE_EQ|INE572D01014,FRONTSP,EQ,NSE,FRONTIER SPRINGS LTD.,Others,INE572D01014,True
169,NSE_EQ|INE684F01012,FSL,EQ,NSE,FIRSTSOURCE SOLU. LTD.,BPO/ITeS,INE684F01012,True
2508,NSE_EQ|INE139R01012,FUSION,EQ,NSE,FUSION FINANCE LIMITED,Others,INE139R01012,True
4080,NSE_EQ|INE0SQZ01015,FWSTC,SM,NSE,FLYWINGS SIMULAT T C LTD,Others,INE0SQZ01015,True
1797,NSE_EQ|INE524A01029,GABRIEL,EQ,NSE,GABRIEL INDIA LTD,Others,INE524A01029,True
1955,NSE_EQ|INE036B01030,GAEL,EQ,NSE,GUJARAT AMBUJA EXPORTS LT,Others,INE036B01030,True
173,NSE_EQ|INE129A01019,GAIL,EQ,NSE,GAIL (INDIA) LTD,Gases & Fuels,INE129A01019,True
9019,NSE_EQ|INE0QTE01018,GAJANAND,SM,NSE,GAJANAND INTERNATIONAL L,Others,INE0QTE01018,True
1185,NSE_EQ|INE0RE001014,GALAPREC,EQ,NSE,GALA PRECISION ENG LTD,Others,INE0RE001014,True
2179,NSE_EQ|INE600K01018,GALAXYSURF,EQ,NSE,GALAXY SURFACTANTS LTD,Others,INE600K01018,True
1484,NSE_EQ|INE297H01019,GALLANTT,EQ,NSE,GALLANTT ISPAT LIMITED,Others,INE297H01019,True
2031,NSE_EQ|INE717W01049,GANDHAR,EQ,NSE,GANDHAR OIL REFINE IND L,Others,INE717W01049,True
2342,NSE_EQ|INE524B01027,GANDHITUBE,EQ,NSE,GANDHI SPL. TUBES LTD,Others,INE524B01027,True
1994,NSE_EQ|INE845D01014,GANECOS,EQ,NSE,GANESHA ECOSPHERE LIMITED,Others,INE845D01014,True
1548,NSE_EQ|INE388A01029,GANESHBE,EQ,NSE,GANESH BENZOPLAST LIMITED,Others,INE388A01029,True
2127,NSE_EQ|INE652V01016,GANESHCP,EQ,NSE,GANESH CONSUMER PRODUCT L,Others,INE652V01016,True
2476,NSE_EQ|INE460C01014,GANESHHOU,EQ,NSE,GANESH HOUSING LIMITED,Others,INE460C01014,True
8316,NSE_EQ|INE0TVT01024,GANESHIN,ST,NSE,GANESH INFRAWORLD LIMITED,Others,INE0TVT01024,True
3215,NSE_EQ|INE0ZI101018,GANGABATH,SM,NSE,GANGA BATH FITTINGS LTD,Others,INE0ZI101018,True
1496,NSE_EQ|INE691Z01023,GANGAFORGE,EQ,NSE,GANGA FORGING LIMITED,Others,INE691Z01023,True
2220,NSE_EQ|INE335W01016,GANGESSECU,EQ,NSE,GANGES SECURITIES LIMITED,Others,INE335W01016,True
2196,NSE_EQ|INE276A01018,GARFIBRES,EQ,NSE,GARWARE TECH FIBRES LTD,Others,INE276A01018,True
2210,NSE_EQ|INE0JVO01026,GARUDA,EQ,NSE,GARUDA CONSTRUCT N ENG L,Others,INE0JVO01026,True
964,NSE_EQ|INE224E01028,GATECH,EQ,NSE,GACM TECHNOLOGIES LIMITED,Others,INE224E01028,True
963,NSE_EQ|INE224E01036,GATECHDVR,EQ,NSE,GACM TECHNOLOGIES LIMITED,Others,INE224E01036,True
768,NSE_EQ|INE079J01017,GATEWAY,EQ,NSE,GATEWAY DISTRIPARKS LTD,Others,INE079J01017,True
5534,NSE_EQ|INE0P8B01020,GAUDIUMIVF,BE,NSE,GAUDIUM IVF N WOMEN H L,Others,INE0P8B01020,True
2451,NSE_EQ|INE287Z01012,GAYAHWS,EQ,NSE,GAYATRI HIGHWAYS LIMITED,Others,INE287Z01012,True
3437,NSE_EQ|INE336H01023,GAYAPROJ,BE,NSE,GAYATRI PROJECTS LTD,Others,INE336H01023,True
6549,NSE_EQ|INE12E301017,GCHOTELS,SM,NSE,GRAND CONTINENT HOTELS L,Others,INE12E301017,True
625,NSE_EQ|INE199P01028,GCSL,EQ,NSE,GRETEX CORPORATE SERVICES,Others,INE199P01028,True
923,NSE_EQ|INE916G01016,GEECEE,EQ,NSE,GEECEE VENTURES LIMITED,Others,INE916G01016,True
1526,NSE_EQ|INE669X01032,GEEKAYWIRE,EQ,NSE,GEEKAY WIRES LIMITED,Others,INE669X01032,True
1933,NSE_EQ|INE06XZ01023,GEMAROMA,EQ,NSE,GEM AROMATICS LIMITED,Others,INE06XZ01023,True
1794,NSE_EQ|INE854S01022,GENCON,EQ,NSE,GENERIC ENG CONS PROJ LTD,Others,INE854S01022,True
1947,NSE_EQ|INE727B01026,GENESYS,EQ,NSE,GENESYS INTL CORPN LTD,Others,INE727B01026,True
4209,NSE_EQ|INE06H201014,GENSOL,BZ,NSE,GENSOL ENGINEERING LTD,Others,INE06H201014,True
1978,NSE_EQ|INE949P01018,GENUSPAPER,EQ,NSE,GENUS P&B LIMITED,Others,INE949P01018,True
670,NSE_EQ|INE955D01029,GENUSPOWER,EQ,NSE,GENUS POWER INFRASTRU LTD,Others,INE955D01029,True
4953,NSE_EQ|INE1W0N01014,GENXAI,ST,NSE,GENXAI ANALYTICS LIMITED,Others,INE1W0N01014,True
1402,NSE_EQ|INE007B01023,GEOJITFSL,EQ,NSE,GEOJIT FINANCIAL SER L,Others,INE007B01023,True
194,NSE_EQ|INE017A01032,GESHIP,EQ,NSE,THE GE SHPG.LTD,Shipping,INE017A01032,True
817,NSE_EQ|INE538A01037,GFLLIMITED,EQ,NSE,GFL LIMITED,Others,INE538A01037,True
8389,NSE_EQ|INE534A01028,GFSTEELS,BE,NSE,GRAND FOUNDRY LTD,Others,INE534A01028,True
3563,NSE_EQ|INE0R8C01018,GGBL,SM,NSE,GANESH GREEN BHARAT LTD,Others,INE0R8C01018,True
1759,NSE_EQ|INE539A01019,GHCL,EQ,NSE,GHCL LIMITED,Others,INE539A01019,True
605,NSE_EQ|INE0PA801013,GHCLTEXTIL,EQ,NSE,GHCL TEXTILES LIMITED,Others,INE0PA801013,True
2384,NSE_EQ|INE289B01019,GICHSGFIN,EQ,NSE,GIC HOUSING FINANCE LTD,Others,INE289B01019,True
1342,NSE_EQ|INE947T01022,GICL,EQ,NSE,GLOBE INTL CARRIERS LTD,Others,INE947T01022,True
177,NSE_EQ|INE481Y01014,GICRE,EQ,NSE,GENERAL INS CORP OF INDIA,Insurance,INE481Y01014,True
1470,NSE_EQ|INE047B01011,GILLANDERS,EQ,NSE,GILLANDERS ARBUTHNOT LTD,Others,INE047B01011,True
178,NSE_EQ|INE322A01010,GILLETTE,EQ,NSE,GILLETTE INDIA LTD,Household Products,INE322A01010,True
2229,NSE_EQ|INE424C01010,GINNIFILA,EQ,NSE,GINNI FILAMENTS LTD,Others,INE424C01010,True
